"h1n1_vaccine","seasonal_vaccine"
0.587236651111785,0.656068944758478
-0.0621521841992754,0.641816146132832
0.441396645140294,0.628596645213239
0.0574240725158981,0.61710152573458
-0.000906835855237549,0.141262630541748
0.216879846842876,0.640230502794477
0.707501399930621,0.995591356979391
-0.0147123478973725,0.556617279115844
0.186809455222934,0.71219223432131
0.0314014327237128,0.697155863266028
-0.0894654217603226,0.31764368983705
0.15791904825547,0.360669345721415
0.308635507632551,0.801247450384351
0.381844680823884,0.693259843531416
0.309160008275342,-0.148006074347162
0.240996782969379,0.499497881798947
0.19368336897114,0.463030119716463
0.172547494299371,0.168483848382246
0.315109858703896,0.678849954533733
0.164029825157402,0.326582433441564
-0.0384913111399269,-0.162032651209165
-0.0267362250523535,0.499688844051147
-0.0370503872512764,0.658761736312273
-0.0221448577180057,0.608617403476832
0.49475582088528,0.218282166497736
0.0272455451414785,0.664151584098705
0.391135202106617,0.632120754119922
0.499572119884591,0.475674297114361
0.0788524905878073,0.0472825694589465
0.0591645809129435,0.134687593380595
0.289726926955217,0.388798977207551
-0.0710077621544546,0.156942156812567
0.487141620730293,0.788303151858498
0.118517896837335,-0.0202537488336227
0.394452986607742,0.20078503646713
0.192231333485717,0.601759048209012
-0.0230322683912401,0.0591695192329126
0.21235165997729,0.0710201842084717
0.0271446129414359,0.131383592223469
0.00646772750871245,0.24160268128962
0.18224949044062,0.415305496080853
0.422879153220838,0.374901733292897
0.0440907320703523,0.0352234128714837
0.254667320318767,0.610600094828624
0.231201718470981,0.281132433050871
0.666006378483122,0.999425853784563
0.0475972765611741,0.363028794388473
0.557508418601373,0.754480419108728
-0.0257063013540076,-0.0854276425515503
-0.0415386182598061,0.265548415031265
0.172487190905099,0.807541662690276
0.116194845102092,0.273773981394746
0.437742323813969,0.747215296722669
0.0352327704549563,0.0915117307575974
0.197297663371822,0.239899982735093
0.173762445821872,0.185349041329078
-0.159145267381619,-0.193717940897599
0.0421870378288752,0.0329206004200238
-0.108351975026756,0.140993653203985
0.0776889274347457,0.139108585035942
0.191865203689074,0.366935138629436
-0.125348709465042,-0.0618901592988225
0.152736756408495,0.739915068427437
0.0911365302271175,0.609157469152568
0.652081219448368,0.853006687058948
0.842631040116181,0.935384478385867
-0.0604298378800308,0.146068831053072
0.0242544101241267,0.317443262553213
0.365378451477259,0.522310100668201
0.147577344840853,0.803641175369998
0.144249963377637,0.28630308747768
0.342654855997502,0.415754567378373
0.014789290481511,0.727302557779786
0.088498234659331,0.0509066518151305
0.185777419556597,0.475703650942542
0.177466988493792,0.556739362954196
-0.0871222070066302,-0.0615351848247153
0.240578262911209,0.432653524936165
-0.0477445754325129,0.31302130491789
0.0923482081168696,0.918676537432622
0.319253925184686,0.0322451450341541
0.171138374677637,0.435849518423567
0.358539411407695,0.60168220240277
0.0139812566504132,0.43894269234924
-0.0378912671654225,0.587091035328053
0.109459987553356,0.567821507453829
0.318131337311143,0.394822431514562
0.0396814546903706,0.376710066696875
0.142820192934913,0.131837140245063
0.512319648797723,0.926154242515012
0.623035824758269,0.776419516241981
-0.0266660609939632,0.0950305557228791
0.147335832260243,0.650408369884368
-0.0569754364228561,0.284188082926108
-0.169806071526776,-0.197039884561973
0.592284991883809,0.879455306403443
0.298046634728464,0.625453696312636
-0.0913309983941715,0.143988671223263
0.141218902434931,0.713416798079476
-0.019584619271196,0.745488761910261
0.227714578281035,0.50809243515393
0.610718979307,0.824019198516034
0.265242439646594,0.657632210027609
0.610559739758513,0.547954238390801
0.420710635781555,0.712733652268975
-0.0952648304476966,0.362308132191947
0.152970257013347,0.171831857258224
0.562267182232486,0.842766663770466
0.204655546745598,0.376836386501312
0.170903379002027,0.807939870964119
-0.0407952439238156,0.669953993848717
0.466564974856457,0.7425341003253
0.173387236727858,0.585827962504043
0.503218369224005,0.250678769733039
0.140682983408459,0.546488443402349
-0.00908709419725096,0.0124701324170398
0.0911917320723396,0.0656066011842125
0.135230674227266,0.123606825880505
0.191911658998134,0.503419306462016
0.530413699411518,0.702551863569109
0.150830573280036,0.662265169825263
0.062014739574982,0.349391496595274
0.0733754079844675,0.46660797550477
0.0264968109292485,0.626750085240501
-0.0841921950228766,0.211551549326162
0.0994049793637153,0.155201555507942
0.00969899912125319,-0.0189400245806142
-0.0797897182858719,0.436662306168068
0.180651902847917,0.407690747108649
0.815913732852592,1.10103832892026
0.489863284064966,0.981678609728357
-0.0261218695188323,0.226058091350938
0.0657833052450036,0.487484732883684
-0.113208998794405,0.0581368236094957
0.0796521037800268,0.8759674713732
0.207159502121064,0.597529115851317
0.0309486696574437,0.200849976972058
-0.0481154630213842,0.02685204010994
0.281114278941804,0.485990749187323
0.0886661643690533,0.844136119587514
0.0839527475298729,0.298298596913329
0.130062465610101,0.216010371689011
0.533680227474963,0.918796586296817
-0.137817800176667,-0.125584306375479
-0.121924954600312,0.117512698438581
0.136078998856671,0.791509139054694
0.190381895868422,0.371418765479339
0.736129839437446,0.552779561114089
0.179549237645666,0.381519649105459
0.0100983069451322,0.0848641195774806
0.102686961742158,0.143444369758662
0.238446240468327,0.393379624916456
0.212887567812373,0.614616449340326
0.781124512682389,0.472965784854091
0.19341127388936,0.424286668942077
0.0360279261184467,0.714859588951025
0.442067576057015,0.74087149998486
0.0631734102442812,0.202974260654214
0.0701523132672825,0.337423305363726
0.590758615315379,0.933864992554187
0.232029154970559,0.489912173850392
-0.0259822435754227,0.15815400322516
-0.149830644923456,0.0836016421165813
0.126899167042369,0.498536992847458
0.0348890997359092,0.232475122017813
-0.132763700651182,0.113135511945274
0.33243003268089,0.673763135198489
-0.0836910520093614,0.0915745260239803
0.27264219051029,0.446824231969774
0.472341488523494,0.480810652827651
0.120515108425318,0.723651165954585
0.22713045696551,0.456799609523368
0.282504800742457,0.620885755216508
0.489680241390178,0.478399910001866
-0.17202620121492,0.00984048663422544
-0.0143085367190398,-0.0816825299058487
0.314608792860271,0.372755567681636
0.0874210641146776,0.360308024624523
-0.0109206653448769,0.667528628861176
-0.0316367869424121,0.31930311821242
-0.0548628879705917,0.0380630951683411
-0.122455193297228,0.00263457900367118
0.350312023263745,0.641123417071094
0.719425327610506,0.907818940076676
-0.0462312199784324,0.279307238978069
0.0610163687324066,0.028036618393596
0.240996782969379,0.499497881798947
-0.00160130678068315,0.212142804094154
0.012853429063259,0.211407915130878
0.405127366087239,0.542190368948949
0.240996782969379,0.499497881798947
0.0919649566100191,0.449320650420361
-0.137281961150545,-0.0395627890410294
0.105504094128599,0.3252396822663
0.440432702125527,0.717402907309684
0.0786388498343872,0.384656581600896
0.811090963273687,1.00557456942535
0.366117435863947,0.287989780617318
0.319907959507101,0.562404862609246
0.0516855620031561,0.206577223298004
0.240580826176046,0.283739153325513
0.118160969398367,0.404052169993184
0.187029261771022,0.0260516933269408
0.00975748423712614,0.355097564717364
-0.0143093203026886,0.571112210853784
0.388665801887445,0.753137960879026
0.226743605077958,0.363442262867208
0.342942853046701,0.416424052866189
0.322137299754253,0.809982705717633
0.146293220269085,0.427900279245533
0.318999155928729,0.668817755025046
-0.196763744430714,0.579110684931638
0.236008569822133,0.398840632906492
0.247571862725359,0.559684466655849
0.748421967441823,0.789120033397503
-0.0409376028961262,-0.0960566493359008
0.500085532832342,0.853701299910383
0.187000338793863,0.234185093992873
-0.00215834453096019,0.44850563188776
0.00281976659872477,0.551022567987403
0.549279614565914,0.748935658592516
-0.108730407845632,-0.0761945972423443
0.0712512077454843,0.509779341664552
0.0986253150831438,0.146245304550508
0.446782645827238,0.388255904629637
0.167763737386725,0.449315730401364
0.176251359378911,0.814528903927906
0.138024422387065,0.53054452394181
-0.136691677547363,0.0491701866456458
0.015511226746377,0.221375976973978
0.793278103438613,1.02210487217679
-0.0442270454025751,0.000598007742210083
0.0132319904388435,0.886341999236383
0.058484770248695,0.0117742205300319
-0.0932321850699446,-0.0238901387658391
0.682528384804412,0.787448635785136
0.188331451925956,0.357171092129087
0.0942027402657399,0.452514554701004
0.0815318960249047,0.395470746216975
0.110464489231131,0.461647797691841
-0.00241353414214721,0.611490349005787
0.207529192493576,0.417544685424484
0.186574195813118,0.460535263220534
0.0611065431985098,0.628229553499174
0.417957178420062,0.685338401951313
0.607082324084319,0.909843497489683
0.525528107096131,0.954076973724641
-0.0377804755862574,0.0145684759746914
-0.0899343541971931,-0.00773646589903326
0.0543970030720643,0.659401917629713
0.0710453158021843,0.808875480874523
0.139654557607226,0.413101123944641
0.561387038503872,0.810473177060125
0.625884334636188,0.808745532661868
0.106436388980004,0.18225041549225
0.106544925547595,0.705590826829072
0.196201061923227,0.991107734340109
0.167662708717011,0.339345201441702
0.0401184545993825,0.786767202600286
0.369955028964027,0.562641418671553
0.221357430507854,0.402849520249412
0.720850938088394,0.623569206219956
-0.0412308238062265,-0.22803854720796
-0.00664160684184055,0.0453953626341115
0.153848531954,0.261606133224376
0.451817504333029,0.725021067398522
0.314746131232599,0.342265211947149
0.28109366443141,0.48881452370647
0.596767855166195,0.192652414990568
0.220070944947248,0.3885288469627
0.264434405815496,0.369272344597063
-0.114645358297387,-0.0607079148323698
0.0215368266517297,0.443134149850177
0.0460522084065283,0.318284494117931
0.557847265806988,0.752617197968154
0.589747795785011,0.761643331857047
0.284524236598198,0.465093343905191
0.00469406201461963,0.780444215117561
0.0688851071926752,0.550975419075474
0.158496837410694,0.903480448349723
-0.0282310615992798,0.0938166266793269
0.429765820674097,0.637792472249973
0.0956206199297158,0.58389639423683
0.513310355589242,0.802212760445581
0.516654331556272,0.633677272500305
-0.137470175599945,0.0084635871933121
0.134493302511119,0.322485469276409
0.070252036428661,0.376823550805815
0.135270965025573,0.503149273624148
0.403813927523179,0.629871544264193
0.140896926467677,0.307814502094945
-0.152862260225033,-0.0974805909526968
0.698332750326142,0.911592998586224
0.0723525520933526,0.837118128176033
-0.020358643770863,0.120444229065539
0.081376388968126,0.434296272279262
0.111705497929862,0.348888544875556
0.238765264246823,1.08514731511499
0.000386741402875375,0.717432914681086
-0.02494949250567,0.370299064031194
0.189699940539754,0.24703623337007
-0.102362041393256,0.069244536935175
-0.0766792640133816,-0.103252739807399
0.44858452401711,0.113481609324683
0.068692097325081,0.0557183345949696
0.320907970314854,0.572747710167356
0.429007493727267,0.602815333295153
0.0400424274451647,0.232606380872758
0.22590408162802,0.21911995172119
0.478743690057659,0.925918590607136
0.0616034704138872,0.514740855049704
0.581096115252733,0.839771842809212
0.214650119280843,0.636640207611365
0.184356088996818,0.499227848961079
0.183046752195782,0.27609535585577
0.169669208117018,0.490937190997367
0.134323841407747,0.118459214539853
0.8867125286645,1.00625248303727
0.647446159875626,0.812831502518592
0.0129296156037368,0.353312921258343
0.33157967897411,0.470658661353143
-0.0722951381245936,-0.0964320429574928
0.550079574660925,0.686866101492897
0.131363500993806,0.8569271315312
0.0823327167886053,0.352693114947931
0.228202505672572,0.152697544002122
0.325448188485016,0.202380197831222
0.533680151068841,1.05862294167216
0.250322485942446,0.629759162170175
0.154027993853123,0.397348650736172
0.381695805011381,0.75241188288379
0.63938237429413,0.849185174683488
0.272667489318977,0.700134430005777
-0.0986476157861293,0.360164892730794
0.0313942429793223,0.637726861374055
-0.00427772754048011,0.380209014668443
0.121887406293199,0.305263263564064
0.156858691642098,0.239175499904081
0.327138672251707,0.511226910798727
0.0915132137986349,0.890018275846401
0.551344666184802,0.55188638820314
0.192836654739146,0.130629375932984
0.567784238020471,0.671138441962978
0.352405645940403,0.332983009752598
0.266566687529667,0.595610168017567
0.0985924132700731,0.736206376273744
0.152865627586524,0.332445443738549
0.410022742162905,0.78127580859491
-0.0382758447404956,0.348624509831864
0.0732160642666764,0.785943766540675
0.413965231991867,0.628967041310835
0.0143104881343819,0.183936997551087
0.00917440529926144,0.32123449249362
0.528281564457624,0.981472224042303
0.702576921107423,0.988469480870011
0.0577982000604107,0.3760606689177
0.185375988730776,0.288720356763125
0.178125267891614,0.391165998396402
0.0548844519231653,0.757760114610017
0.516639937397828,0.882313702349835
-0.0323869426974867,0.495327582209822
0.159974521919173,0.426418270877221
0.4942683528239,0.821885560490264
0.248035096502377,0.684528303437709
0.223615446545983,0.250194393486714
0.181394445442492,0.388059350740391
0.235863861448394,0.543138513225592
0.371951026276271,0.76656352839061
0.272249113064093,0.996585884184473
0.44406460448274,0.766201873776942
-0.0190559708808579,0.105240460059419
0.248523382998309,0.508584763339712
-0.00995287380024493,0.0988906061891649
0.218095399759366,0.304610800753113
0.122135568464052,0.67936342932988
0.730521206896097,1.12843362484689
0.15797674058107,0.226468877119183
0.199198921154546,0.564296350803007
0.558925084340986,0.834520574781357
0.175413364242732,0.0784390652679198
-0.0119359842041476,0.113548662917543
0.061948939785913,0.0737879175911709
-0.168870448517046,-0.00447851636925141
0.399144316399257,0.43536773283686
-0.150504131182619,-0.116051095962618
0.741619478540052,0.634054542146934
-0.143621460804846,-0.0760828841593385
0.137194385152438,0.366698556989955
0.0214606401112519,0.301229143722712
0.422087939524231,0.880971873090534
0.460116923039234,0.468010040485613
0.0523630518615123,0.0855145912628632
0.11987151189485,0.702146863052798
0.279361719818882,0.847195938296196
0.0693099140314374,0.177249680184155
0.703680567143095,0.997747728128874
0.459276952538359,0.566885969729021
0.315112386670227,0.603844431774762
0.07333887524632,0.491676190384621
0.200096487119105,0.521898197092404
-0.0774446049224794,0.519973167995595
0.201268233371959,0.632364859980261
0.272016866740984,0.270116284508772
0.066895738630572,0.352649131086708
0.25943077039257,0.444061773911538
0.457629727420206,0.786742121893196
0.706509755246069,0.903905806385114
0.232413992759921,1.06432251488582
0.477616191036268,0.918160831881732
0.207706798904989,0.54891028300147
0.497042778592998,0.34074626190694
-0.0464732227368136,-0.12014452505068
0.791993859018864,1.05441982182431
0.161213762034039,0.955943913547236
0.347000485346793,0.530583792528181
0.273692219512173,0.576933360466432
0.364426486517042,0.187770182096259
0.0651997951418778,0.447157797638801
0.229722718090148,0.357441296051664
0.261428867288643,0.520695088757776
0.186936798721099,0.274118217058418
-0.088131268383449,0.0679596357750422
0.123815621161613,0.447133309039089
0.760917849366014,1.04187139007471
0.24024751675781,0.946897188686091
0.275033667135691,0.553570672317194
0.107094769612396,0.616645480577212
0.218102739205744,0.400589019577794
0.0790915623902648,0.360806165662405
0.44290123781349,0.635153039862285
-0.0179107701778656,0.863446822348299
0.856954251914999,1.08585192042097
0.228402245489735,0.331922357970319
0.624143796069771,1.04565826991559
0.500677829853322,0.605237246924015
0.338469464487606,0.639325203314995
0.434733910099969,0.882322206061012
0.254340925748778,0.510534639037063
0.263010977464748,0.590309988244468
0.167476276177619,0.426162905006592
0.141442585742292,0.130231981958958
0.0494708687116245,0.105330534284371
0.017053746102879,0.206940280434729
0.216672049617444,0.475151473506943
0.183266045469458,0.863197072213405
-0.0328541201326848,0.404639347005199
0.738311184840583,0.593932910891045
-0.0310600754434723,0.16369006246956
-0.0215413934865862,0.386491436638769
0.0257917891968724,0.58457946243341
0.0909945438975707,0.191648884020999
0.253402013473773,0.495805581205573
0.250111040361706,0.385252925847595
-0.145579657841173,0.179088807012612
0.0787983902632462,0.72998902519409
0.192731448379784,0.50475104185397
0.0407532942307903,0.29344309236076
0.131273140264896,0.106071146223829
-0.00160968528397641,0.385392858340925
0.205485758240355,0.934838032098628
-0.090334455188719,-0.0614276261744561
0.346227669349477,0.347097662971774
0.0246326175309156,0.395468750903156
0.0665073601635432,0.180255028585368
0.0953134159393585,0.415515075822825
0.637455755847811,0.847241009442098
0.233086232982656,0.388528944369683
-0.150191711667954,0.0851631284401924
0.495569694473533,0.743666372455323
0.115120963928537,0.643618501515972
0.0338504682346123,0.972244652966738
0.0981497604598308,0.0856312107069538
0.386084136304362,0.803275725876628
0.179321966613743,0.788991984527123
0.163445579444023,0.75644599163309
0.0707197210662874,0.391910303357015
0.322618153829475,0.657981734724424
0.198269951070489,1.03644700542421
-0.0591490763867196,-0.0660051802111473
0.202694602644276,0.514716625108401
0.0800473105254161,0.132120861119415
0.0567899981639253,0.658002892636235
-0.0218847290114442,0.0909949742330341
0.31483450223662,0.569107129220327
0.695897209494898,0.849811444757178
0.297299133325763,0.399676823994073
0.622508922138283,1.02218967724042
0.0132763002839642,0.189140315456932
0.0898573500230799,0.131114047966833
0.110757530028534,0.420530721196888
0.0095702875061997,0.222786881908205
0.0771655250187078,0.0901287748091926
0.058720246333729,0.375946585616359
0.28283131458743,0.618896195989065
0.0937557182712849,0.216101069405237
0.103065568422523,0.255477184115241
0.212405018365423,0.738363121599915
0.335906838212183,0.554515552489826
0.0919903681303031,0.48566764721865
0.744985646866085,0.517322503976873
-0.100301453033092,0.420011550838358
0.159704344862825,0.366808382428583
0.673093661000754,0.939135615057407
0.0196463035848398,0.465633224131368
0.181596763112216,0.308443522417926
0.379030305262385,0.576332412444721
0.227754512348644,0.369501468666757
-0.157339120587068,0.513638160779795
0.218087682644878,0.35591233489906
0.151109238462419,0.927556406360037
0.534906663913745,0.662402324293396
0.0966118681998923,-0.0391669158170361
0.316310564241683,0.220038345730595
0.171084651991018,0.223834492872944
0.323641518070531,0.610628385509973
0.408111082731189,0.511874565824853
0.185620885442122,0.315563823295289
-0.0956483860036772,0.201899617690916
0.387411959417178,0.646610073041424
0.0915909590958742,0.55169535929049
0.119260139542568,0.245402471761658
0.300670901717434,0.485466514830493
0.0242234753762356,0.341676828472318
0.569161083628788,0.991137199751113
0.683848099345905,0.934219162149561
0.0203245455275868,0.310104979410335
0.142316771867374,0.253914683456104
0.0303088132541263,0.897756668303514
0.655147447380735,0.820760117469152
0.123198811930897,0.332906193208032
-0.224322535254895,0.0316490393661025
0.311528969467349,0.545586817034643
0.45704224823942,0.651068319392391
0.230305241697565,0.389083472962512
0.208125199364585,0.42104922639373
0.315228317609767,0.636287260351512
0.471500872733472,0.737688968336974
0.176394586010567,0.466650246512296
-0.0636448951737927,0.878930345307225
0.278511998848327,0.538952288704072
0.159552080489543,0.340239227011674
-0.0656343793446463,0.139342006830566
0.313145402242229,0.606391776750874
0.321916559068785,0.48394730487008
0.337719844770328,0.532425928528071
0.0562985851691847,0.45519330643764
-0.0618979698085132,-0.0591598812601532
-0.0127271547378176,0.816455822982596
0.283996208403908,0.393001114127001
0.190303675990817,0.376603196197613
0.719887545449371,0.732516268933865
0.0795627539755925,0.382944856719585
0.169368222653312,0.986290084040835
0.619482812500541,0.552228986231907
0.193269554442204,0.601549889791584
0.150101376823697,0.28310250783043
0.0844902632804465,0.381456001953645
0.182291623341343,1.02149830492004
-0.0511096267936643,0.502114704362102
0.324803717970006,0.18263652718259
0.0946312842127068,0.536108468259096
-0.0135598231225582,0.39154494306226
0.205485758240355,0.934838032098628
0.236549953731934,0.751586481947983
0.320215325783149,0.776619886463477
0.129799950492472,0.264723400891853
0.193813234734452,0.210609561241349
0.0529595504512621,-0.00982665571814048
0.189093901296129,0.760150525398563
0.623278184731243,0.753421226702496
-0.104853138665495,0.127911541120886
0.0116020858879718,0.631039622592933
0.602618098058615,0.589863800071958
0.185371244861935,0.231635904651654
0.819140677517366,0.981799248435537
0.278418566116685,0.657666506814542
0.228907750546314,0.665942287336236
0.0198316866430596,0.56520589305268
0.323067290459051,0.474806340596679
0.274726630592867,0.644213768280091
0.179367875849571,0.398570600068624
0.383723756389066,0.226118823344266
0.672256207769777,0.875099321774028
0.0186448166460667,0.307197892545748
0.180732231700535,0.216836732353569
0.317105154210735,0.724994880183723
0.841154872012735,1.07261135488106
-0.0503026374249499,0.216688992439206
0.0266554373951,0.142755918724283
0.141195680478891,0.924655931044822
0.0732552115454917,0.429554073918563
0.720676464706572,0.726345398396193
0.0555495085638701,0.422831164287492
0.239809580374998,0.370960137270019
0.206632650881821,0.375599471829362
0.552282353007887,0.279986338244094
0.491570655262241,0.903590650060062
-0.0149478378162708,0.111540900193329
0.291302502029185,0.463458577590947
0.290574482720392,0.679973057817566
0.132584450047408,0.394050909858075
0.102280888630834,0.416149774101722
0.331260110406765,0.496325570568396
0.225001054987152,0.342106218349095
0.0439361638167165,0.333293649081083
0.0989407714294963,0.257852590593363
0.513587423644608,0.233753922158355
0.0339047123624605,0.652834008273073
0.186656795929591,0.467148041180506
0.345897794149923,0.613648325883378
0.294792007588787,0.982446229935932
-0.140499386235595,-0.0309549716219719
0.410084121569305,0.700475314905046
-0.136644678740662,0.0771134084254955
0.155426994530134,0.171826056805168
0.0487928499046816,0.302982576617831
0.301036498481043,0.429483998073982
-0.11834686760896,-0.0986488795830643
0.737072743877239,0.886095147927694
0.345445759237052,0.922411442127301
0.109488204860182,0.274243930890218
0.0364060292784219,0.0660031494229074
0.0711371147119757,0.0870338538644715
0.200707591863449,0.130303546088837
0.138482811354372,0.302634461056783
0.171886527017789,0.41494405062018
0.186360280146741,0.974022406165885
0.231450986713606,0.910360658802455
-0.128250049092912,0.125658655332947
-0.0792331137329285,0.1516378293384
0.00498788252566528,0.921694674167219
0.185744490232083,0.331718378428805
0.357277400696955,0.341772672434805
0.18465878630147,0.477853865855544
0.15870858787169,0.372923736422264
0.0681076504933704,0.430376614829456
-0.0607065143481293,0.214010254637971
0.664486449952761,0.849314386465573
0.160179429121415,0.203252354694987
0.114798144797449,0.473965018240476
0.204596856916528,0.458030355744657
0.485424107375619,0.718670342537528
0.638001354363617,0.973791903730025
-0.0935165423820573,-0.0507145148297234
-0.0592474831724766,0.361989974594978
0.0767123741419165,0.477229032041309
0.100291685891348,0.666042293720517
0.687661623915424,0.888113613045833
0.221425496236597,0.720514233459149
0.293351654803601,0.54251364248623
0.135260215765713,0.332489993233446
0.240411209844127,0.496032502293246
-0.0692107550240167,-0.0804786510534984
0.0980441032404119,0.548878358412116
0.0449744494978466,0.312908612648293
0.0726179233339092,0.561152354530449
0.0583392193684446,0.23214842673351
0.345427492875097,0.659349812837737
0.569275780485727,0.766577387779345
0.572241544014857,0.349057961906277
0.412618118339673,0.570332707423707
0.395958767183989,0.862017337054669
-0.0537946608295716,0.76735830772286
-0.147278582494373,-0.0138289079755589
0.217353472994174,0.847988326464937
0.608579905638418,0.977800296815482
0.742075854548269,0.825713659866841
-0.129212530762116,0.335472319569816
0.379991703379617,0.556780418074212
-0.0760945181918442,0.574737432220938
0.219129774654149,0.992996934664121
0.341374056688426,0.62558591663628
0.13994784251393,0.394093807307617
-0.00507388532945318,0.217684952508793
0.234620888793858,-0.241102850243979
0.20058484646262,0.711918320775954
0.214074430026469,0.719521976589612
0.161719698903586,0.932215162278758
0.135940053608786,0.417799330085822
0.200710396508043,0.673092277958479
0.172853546357999,0.483629805174019
-0.0867848204845339,-0.0425028035908966
0.0164717040211871,0.110483791330705
0.340853809227735,0.685598446180228
0.0577982000604107,0.3760606689177
-0.098887687710646,0.0711592047589683
0.0439086567880976,0.357432206395195
0.663751408762162,0.392364032210892
0.279186863196331,0.564975656529726
0.0745389035004815,0.345870130908765
0.152299360111278,0.548731840687006
0.258733734107784,0.514833056908498
0.709120976231262,0.523337399790416
0.454756067579317,0.701422326059153
-0.0956810632471647,-0.125607011075216
0.721220307250509,0.978156484136954
-0.14902333341341,0.058088867294498
0.107666964417062,0.28066644964442
0.151975496593866,0.444280919803022
0.220534837019551,0.20152199799116
-0.0898381660090403,0.275928441908988
0.173704728116315,0.542701790407163
0.108625507585652,0.381256821177179
0.338952616988061,0.573338693107927
-0.0188128434552663,0.926746307846433
0.450795481999758,0.831694285848894
0.150802070193796,0.713348761369498
0.137097152922198,0.10328903138479
0.0634128474037702,0.0770434261486263
0.169368222653312,0.986290084040835
0.383799374506048,0.54666771663602
0.0605265066426699,0.0816146602162673
-0.0118779949357111,0.843195291737884
0.222295075211914,0.44655636694822
0.443579978301467,0.761327083797107
0.47251602859859,0.470097024027548
0.411809229804163,0.665890102972635
0.478746160143296,0.167925211339205
0.584922258430185,0.981742256880171
-0.0260741374708373,0.231691911325195
0.466379744635881,0.577626943761752
0.178134178446199,0.304706292519739
0.315995867154301,0.157801347417121
0.500493893814472,0.577644124026135
